customer_id,nome,email,telefone,data_nascimento,cidade,estado,renda_mensal,score_credito,num_produtos,valor_compras_total,data_cadastro,canal_aquisicao,status_cliente,satisfacao,email_disponivel,telefone_disponivel,idade,faixa_etaria,meses_relacionamento,ticket_medio,segmento_renda,score_credito_norm,valor_norm,satisfacao_norm,indice_engajamento,alto_valor,classe_risco
CUST-00086,Diogo Rios,kda-rocha@example.com,Não informado,1979-12-06,Pinto da Mata,MT,3459.1219684054195,733.0,1,2545.172993278875,2024-07-16,Orgânico,Ativo,4.0,1,0,46.0,36-50,19.9,2545.172993278875,Prata,0.7872727272727272,0.15803377341298075,0.75,0.5577,0,Excelente
CUST-00087,Vitor Hugo Carvalho,laviniavargas@example.com,+55 51 7126 4146,1997-07-27,da Rocha do Oeste,BA,5111.924595315733,671.0,0,5984.479850634792,2022-04-03,Pago,Ativo,3.0,1,1,28.0,26-35,47.3,0.0,Prata,0.6745454545454546,0.3715857174373772,0.5,0.5249,1,Bom
CUST-00088,Dr. Pedro Miguel Cassiano,novaesana-cecilia@example.com,(061) 7493 9490,1960-08-22,Monteiro das Pedras,RR,6186.506180983177,648.0,1,2772.507377078171,2023-09-29,Pago,Ativo,4.0,1,1,65.0,65+,29.4,2772.507377078171,Ouro,0.6327272727272727,0.17214932099783645,0.75,0.5008,0,Bom
CUST-00089,Dra. Luna Aparecida,oliveiramaria-fernanda@example.net,+55 71 2759 5351,1989-02-03,Marques,MT,3391.975782737192,551.0,3,145.74017978169002,2025-08-18,Referral,Inativo,5.0,1,1,37.0,36-50,6.8,48.58005992723,Bronze,0.45636363636363636,0.009049235792461937,1.0,0.4357,0,Moderado
CUST-00090,Sr. Noah Carvalho,costelaraquel@example.com,(011) 3197 9687,1997-03-18,Cavalcanti da Prata,RS,7039.463248814735,660.0,3,1324.2198247666347,2023-03-06,Referral,Prospect,3.0,1,1,29.0,26-35,36.2,441.4066082555449,Ouro,0.6545454545454545,0.08222288083708955,0.5,0.4156,0,Bom
CUST-00091,Cecilia Albuquerque,mouraluiza@example.com,+55 31 8600-0720,1968-06-15,Gomes,MG,5111.924595315733,521.0,4,2999.359671888237,2023-09-21,Referral,Inativo,5.0,1,1,57.0,51-65,29.7,749.8399179720592,Prata,0.4018181818181818,0.18623493492305876,1.0,0.4759,0,Moderado
CUST-00092,Jade Sampaio,nascimentoluana@example.com,+55 (031) 5410-9385,1967-07-05,Correia da Praia,RJ,9682.268416580711,300.0,1,10526.88950286534,2022-04-07,Pago,Ativo,4.0,1,1,58.0,51-65,47.2,10526.88950286534,Platina,0.0,0.6536310399459851,0.75,0.4163,1,Alto Risco
CUST-00093,Sra. Ana Lívia Pereira,luana75@example.com,+55 81 7074-2241,,Novaes da Serra,AM,3006.593033992838,702.0,3,6859.721237232219,2021-09-19,Orgânico,Prospect,3.0,1,1,,,53.7,2286.573745744073,Bronze,0.730909090909091,0.4259308245623001,0.5,0.5664,0,Bom
CUST-00094,Maria Luiza Da Cruz,cauamacedo@example.net,11 6346 8030,1952-01-17,Vargas dos Dourados,AM,3907.435273134376,648.0,3,907.3101632443024,2023-07-24,Social,Ativo,5.0,1,1,74.0,65+,31.6,302.43672108143414,Prata,0.6327272727272727,0.05633630764277636,1.0,0.5228,0,Bom
CUST-00095,Jade Cunha,matheus11@example.com,71 2816 4753,1968-10-15,Santos do Sul,RJ,3735.079165062497,366.0,6,870.1076192539961,2022-02-26,Pago,Ativo,2.0,1,1,57.0,51-65,48.5,145.01793654233268,Prata,0.12,0.05402634347811012,0.25,0.1294,0,Alto Risco
CUST-00096,Otávio Ramos,dom65@example.org,+55 81 2846-4127,2006-11-21,da Cruz,MT,1764.353364130927,529.0,1,786.1379264993463,2026-01-17,Email,Inativo,4.0,1,1,19.0,18-25,1.8,786.1379264993463,Bronze,0.4163636363636364,0.04881253387326652,0.75,0.3711,0,Moderado
CUST-00097,Helena Gomes,email_nao_informado@desconhecido.com,Não informado,1984-04-03,Mendes,TO,5111.924595315733,724.0,3,16105.24724121924,2023-11-15,Orgânico,Churned,2.0,0,0,41.0,36-50,27.9,5368.41574707308,Prata,0.7709090909090909,1.0,0.25,0.7209,0,Excelente
CUST-00098,Maria Sophia Sampaio,anthony-gabriel66@example.org,+55 (021) 4849 4368,1986-11-27,Andrade,PE,5900.183260575543,850.0,4,6702.689699452937,2021-04-15,Email,Prospect,4.0,1,1,39.0,36-50,58.9,1675.6724248632343,Ouro,1.0,0.41618049068494234,0.75,0.7332,0,Excelente
CUST-00099,Carlos Eduardo Barros,erickmelo@example.net,0300 741 7328,1995-10-24,Abreu da Prata,BA,4932.392382670455,652.0,1,5218.9792622046125,2024-03-19,Orgânico,Inativo,4.0,1,1,30.0,26-35,23.8,5218.9792622046125,Prata,0.64,0.3240545881746744,0.75,0.5569,0,Bom
CUST-00100,Ana Clara Lopes,macedoluiza@example.org,+55 11 3947-2446,1946-08-08,da Rosa,PE,4170.490803873011,563.0,3,1745.7656929225493,2025-08-07,Orgânico,Inativo,4.0,1,1,79.0,65+,7.2,581.9218976408498,Prata,0.4781818181818182,0.10839732335524127,0.75,0.4167,0,Moderado
CUST-00101,Bella Dias,zoefogaca@example.net,0300 334 1605,1967-09-18,Novaes de Dias,DF,1824.8270247482135,628.0,3,2456.8151858712013,2024-03-17,Orgânico,Churned,4.0,1,1,58.0,51-65,23.9,818.9383952904004,Bronze,0.5963636363636363,0.15254749890354427,0.75,0.4794,0,Bom
CUST-00102,Otto Costela,manuelamontenegro@example.com,+55 (061) 5897-8752,2001-08-04,Azevedo,AL,3661.207441592893,815.0,0,2184.840827337903,2023-03-08,Referral,Ativo,4.0,1,1,24.0,18-25,36.2,0.0,Prata,0.9363636363636364,0.13566018544230066,0.75,0.6095,0,Excelente
CUST-00103,Arthur Gabriel Fernandes,email_nao_informado@desconhecido.com,(041) 3317-4644,,Gonçalves de Goiás,RN,3866.4801045198496,572.0,2,1022.7811221594826,2021-10-17,Social,Ativo,3.0,0,1,,,52.8,511.3905610797413,Prata,0.49454545454545457,0.06350608015143104,0.5,0.345,0,Moderado
CUST-00104,Lorenzo Moraes,pimentaluiza@example.com,+55 (051) 1869 8679,,Cardoso Paulista,BA,2802.888892347507,554.0,0,2461.38961916757,2023-10-13,Pago,Churned,4.0,1,1,,,29.0,0.0,Bronze,0.4618181818181818,0.15283153262422264,0.75,0.4257,0,Moderado
CUST-00105,Maria Laura Das Neves,eabreu@example.net,(071) 1255 8692,2001-02-16,Cavalcante,SC,4390.068026933555,648.0,5,108.3993524447599,2021-07-21,Email,Prospect,4.0,1,1,25.0,26-35,55.7,21.67987048895198,Prata,0.6327272727272727,0.006730685398441209,0.75,0.4429,0,Bom
CUST-00106,Léo Aparecida,henrique33@example.net,(061) 0498-1096,1997-11-04,Barros,PR,6521.342898695388,536.0,3,494.7079356411646,2023-04-29,Referral,Ativo,5.0,1,1,28.0,26-35,34.5,164.90264521372154,Ouro,0.4290909090909091,0.030717189760056923,1.0,0.4324,0,Moderado
CUST-00107,Isaque Oliveira,csilveira@example.org,+55 (061) 2438 9732,1993-11-15,Teixeira de Minas,GO,18404.12550783125,665.0,1,7618.597515741938,2022-06-10,Referral,Ativo,4.0,1,1,32.0,26-35,45.1,7618.597515741938,Platina,0.6636363636363637,0.4730506400574311,0.75,0.6185,1,Bom
CUST-00108,Jade Lopes,laisnovaes@example.net,+55 11 5613 8269,2004-04-06,Freitas de Nogueira,AC,5553.615682693043,845.0,1,4875.626363330989,2022-04-12,Social,Ativo,1.0,1,1,21.0,18-25,47.0,4875.626363330989,Ouro,0.990909090909091,0.3027352694625185,0.0,0.5023,1,Excelente
CUST-00109,Raquel Moraes,luiz-miguel62@example.org,+55 (061) 7176 2233,1949-11-10,Brito,SC,5885.725393383854,689.0,2,1923.8974227190129,2022-12-11,Orgânico,Ativo,4.0,1,1,76.0,65+,39.0,961.9487113595064,Ouro,0.7072727272727273,0.11945780116899125,0.75,0.5122,0,Bom
CUST-00110,Thomas Pires,email_nao_informado@desconhecido.com,0800-792-1844,1995-06-04,Barros de da Costa,MG,4665.208743277785,620.0,5,2548.174940054255,2025-11-07,Pago,Churned,4.0,0,1,30.0,26-35,4.1,509.634988010851,Prata,0.5818181818181818,0.1582201689852075,0.75,0.4756,0,Moderado
CUST-00111,Luiza Pereira,das-nevesisabela@example.com,Não informado,1995-02-01,Machado da Mata,RO,5111.924595315733,615.0,3,1617.117919482191,2023-07-04,Email,Ativo,4.0,1,0,31.0,26-35,32.3,539.0393064940637,Prata,0.5727272727272728,0.10040938181584648,0.75,0.4517,0,Moderado
CUST-00112,Jade Vargas,leaostella@example.org,+55 81 5966-6857,1989-09-07,Fernandes,AL,4824.393407348336,462.0,1,4725.271755852113,2022-09-19,Email,Prospect,4.0,1,1,36.0,36-50,41.8,4725.271755852113,Prata,0.29454545454545455,0.29339951663445485,0.75,0.408,0,Alto Risco
CUST-00113,Mariane Garcia,email_nao_informado@desconhecido.com,(031) 4256-7372,1961-02-28,das Neves,MT,5126.411326920108,756.0,1,5366.703361271517,2021-08-14,Email,Ativo,3.0,0,1,65.0,65+,54.9,5366.703361271517,Ouro,0.8290909090909091,0.33322700861965987,0.5,0.5733,1,Excelente
CUST-00114,Theodoro Porto,yazevedo@example.com,+55 (051) 6522-5845,2005-08-06,Lopes do Oeste,AP,22766.570256192055,648.0,6,5043.147188189169,2024-10-16,Email,Ativo,4.0,1,1,20.0,18-25,16.9,840.5245313648616,Platina,0.6327272727272727,0.3131368995864841,0.75,0.5502,1,Bom
CUST-00115,Emanuelly Marques,email_nao_informado@desconhecido.com,Não informado,1960-04-22,Freitas Alegre,DF,5111.924595315733,628.0,2,4488.1796360858125,2024-05-27,Orgânico,Ativo,4.0,0,0,65.0,65+,21.5,2244.0898180429062,Prata,0.5963636363636363,0.2786780959561374,0.75,0.5236,0,Bom
CUST-00116,Sara Da Rocha,rafael12@example.org,+55 (011) 8674 3939,1973-05-31,da Rosa das Flores,AC,6069.813384239216,850.0,2,800.7645984245836,2022-09-26,Social,Prospect,4.0,1,1,52.0,51-65,41.5,400.3822992122918,Ouro,1.0,0.04972072681847026,0.75,0.6049,0,Excelente
CUST-00117,Lucca Macedo,vitor-gabriel09@example.net,+55 84 7119-8650,1971-04-08,Pires das Pedras,CE,4796.787783995644,686.0,2,1443.5553142290255,2023-03-16,Pago,Inativo,3.0,1,1,54.0,51-65,35.9,721.7776571145127,Prata,0.7018181818181818,0.08963260809399048,0.5,0.4371,0,Bom
CUST-00118,Sara Leão,cecilia49@example.net,+55 (061) 2812-4871,1947-04-28,Almeida,PB,2168.7914885217856,560.0,2,2221.053389961254,2025-12-09,Email,Inativo,2.0,1,1,78.0,65+,3.1,1110.526694980627,Bronze,0.4727272727272727,0.13790868011493565,0.25,0.2999,0,Moderado
CUST-00119,Dom Sousa,das-nevesotto@example.net,0900-229-1396,1962-01-27,Vargas do Galho,RN,10937.756372477275,599.0,2,1405.8164290219877,2021-06-14,Pago,Ativo,3.0,1,1,64.0,51-65,56.9,702.9082145109938,Platina,0.5436363636363636,0.0872893416640005,0.5,0.373,0,Moderado
CUST-00120,Maria Júlia Da Rosa,soliveira@example.org,61 7709-0597,1992-04-13,Aragão,AL,8319.464118283367,788.0,0,4921.885560318704,2023-06-28,Referral,Ativo,5.0,1,1,33.0,26-35,32.5,0.0,Platina,0.8872727272727273,0.30560757538212713,1.0,0.7119,1,Excelente
CUST-00121,Dr. Gael Henrique Casa Grande,marcelolima@example.com,11 0975 1948,1980-09-21,Casa Grande da Praia,RN,8550.306104023626,648.0,1,1398.295999185025,2023-01-27,Pago,Ativo,3.0,1,1,45.0,36-50,37.5,1398.295999185025,Platina,0.6327272727272727,0.08682238640871481,0.5,0.4085,0,Bom
CUST-00122,Eloá Pires,lopesgabriela@example.org,+55 (061) 1739-2698,1960-03-14,Gonçalves do Sul,RO,2600.421383992009,477.0,2,520.6925037335106,2023-03-26,Pago,Ativo,4.0,1,1,66.0,65+,35.6,260.3462518667553,Bronze,0.32181818181818184,0.03233061224920952,0.75,0.3275,0,Alto Risco
CUST-00123,Dra. Alícia Marques,goncalvesmariana@example.org,+55 21 4927 8082,1949-05-05,Machado do Amparo,SC,13120.82599766246,760.0,1,1782.2967911450808,2022-10-09,Orgânico,Inativo,5.0,1,1,76.0,65+,41.1,1782.2967911450808,Platina,0.8363636363636363,0.11066559640162052,1.0,0.6233,0,Excelente
CUST-00124,Ravy Lima,joaquim29@example.org,0300-552-2638,1953-07-14,Silveira,RS,1842.1787549349183,570.0,3,13677.13819749311,2024-09-07,Social,Inativo,3.0,1,1,72.0,65+,18.1,4559.046065831037,Bronze,0.4909090909090909,0.8492349103768052,0.5,0.6186,0,Moderado
CUST-00125,Ana Sophia Monteiro,luiz-fernandomonteiro@example.com,Não informado,1948-07-25,das Neves,MS,7411.587743090936,850.0,5,896.1057135248733,2023-09-03,Social,Inativo,1.0,1,0,77.0,65+,30.3,179.22114270497465,Platina,1.0,0.05564060582885122,0.0,0.4195,0,Excelente
CUST-00126,Dr. Lucas Gabriel Castro,joana81@example.org,+55 11 8313 1148,1978-05-23,da Luz do Amparo,DF,5111.924595315733,780.0,2,3315.056282263098,2026-02-18,Orgânico,Ativo,3.0,1,1,47.0,36-50,0.8,1657.528141131549,Prata,0.8727272727272727,0.20583703141039972,0.5,0.5461,0,Excelente
CUST-00127,Marcos Vinicius Lima,miguelpimenta@example.org,(041) 6000 9945,1986-02-10,Moura da Prata,SP,2456.8235934562726,596.0,4,1985.7195583296807,2026-01-07,Social,Ativo,3.0,1,1,40.0,36-50,2.1,496.4298895824202,Bronze,0.5381818181818182,0.12329643429797807,0.5,0.3834,0,Moderado
CUST-00128,Léo Barbosa,lopesana@example.org,+55 51 5246 1768,2003-08-24,Siqueira das Flores,RS,3306.3217254792216,804.0,1,257.855450233431,2024-06-20,Referral,Ativo,4.0,1,1,22.0,18-25,20.7,257.855450233431,Bronze,0.9163636363636364,0.016010648354002552,0.75,0.5596,0,Excelente
CUST-00129,Dr. Samuel Macedo,leaoenzo@example.com,41 7581-7791,1976-04-26,Porto,ES,5111.924595315733,658.0,4,2342.163876742782,2025-08-24,Pago,Ativo,5.0,1,1,49.0,36-50,6.6,585.5409691856955,Prata,0.6509090909090909,0.14542861973260024,1.0,0.5613,0,Bom
CUST-00130,Ana Lívia Vasconcelos,da-motaalexandre@example.com,21 7032 0098,1970-07-22,Fogaça,ES,3454.96305214042,648.0,4,16105.24724121924,2026-01-10,Orgânico,Prospect,5.0,1,1,55.0,51-65,2.0,4026.31181030481,Prata,0.6327272727272727,1.0,1.0,0.8531,0,Bom
CUST-00131,Manuella Souza,ana-juliaaraujo@example.org,+55 71 9268-4727,2007-08-25,Garcia,AP,1659.9381112128858,708.0,1,2519.8003379143283,2025-10-25,Social,Inativo,4.0,1,1,18.0,18-25,4.6,2519.8003379143283,Bronze,0.7418181818181818,0.15645834554251575,0.75,0.539,0,Bom
CUST-00132,Eduardo Da Cruz,vitorfreitas@example.net,Não informado,,Borges de Cavalcanti,MT,5156.400731153181,548.0,2,7197.938935531771,2023-02-11,Referral,Ativo,4.0,1,0,,,37.0,3598.9694677658854,Ouro,0.4509090909090909,0.44693129063611037,0.75,0.5243,1,Moderado
CUST-00133,Sr. Luiz Henrique Mendonça,rafaelvieira@example.net,84 2583-9031,1998-02-08,Aparecida de Mendes,PA,5111.924595315733,573.0,2,1193.4799412749196,2025-01-26,Pago,Ativo,4.0,1,1,28.0,26-35,13.5,596.7399706374598,Prata,0.49636363636363634,0.07410503691122272,0.75,0.412,0,Moderado
CUST-00134,Lucas Gabriel Vasconcelos,jdas-neves@example.com,+55 61 1239-8694,1974-04-19,Sá,MA,6846.649595415967,774.0,4,315.6907635030611,2024-04-14,Referral,Prospect,4.0,1,1,51.0,51-65,22.9,78.92269087576527,Ouro,0.8618181818181818,0.019601733445922677,0.75,0.5391,0,Excelente
CUST-00135,Sr. Pedro Lucas Novaes,marcelabarros@example.com,31 8245 1657,1995-11-05,Cavalcante,MG,2582.215514667815,610.0,2,9652.122066004802,2022-02-15,Orgânico,Inativo,2.0,1,1,30.0,26-35,48.9,4826.061033002401,Bronze,0.5636363636363636,0.599315361101783,0.25,0.4977,0,Moderado
CUST-00136,Luigi Nunes,email_nao_informado@desconhecido.com,0800 989 3587,1969-09-15,Cavalcanti Alegre,PA,5111.924595315733,602.0,3,1662.9581869645588,2025-06-17,Pago,Inativo,5.0,0,1,56.0,51-65,8.8,554.3193956548529,Prata,0.5490909090909091,0.10325567574699743,1.0,0.5058,0,Moderado
CUST-00137,Sr. Nathan Lima,samuel46@example.com,11 6876-2846,1968-05-10,Porto,BA,5111.924595315733,535.0,0,3006.425697643841,2022-05-12,Orgânico,Ativo,3.0,1,1,57.0,51-65,46.0,0.0,Prata,0.42727272727272725,0.18667367551795752,0.5,0.3612,0,Moderado
CUST-00138,Sr. Yuri Monteiro,email_nao_informado@desconhecido.com,(051) 1656-4127,1998-08-26,Dias de Minas,RO,3922.784211302575,648.0,4,5495.812801030505,2022-04-29,Orgânico,Ativo,4.0,0,1,27.0,26-35,46.5,1373.9532002576263,Prata,0.6327272727272727,0.3412436157431165,0.75,0.56,1,Bom
CUST-00139,Catarina Da Cunha,qaragao@example.net,+55 71 4882-3635,2003-07-22,Aragão,BA,5111.924595315733,850.0,3,1372.0920865272103,2024-12-20,Referral,Churned,4.0,1,1,22.0,18-25,14.7,457.36402884240346,Prata,1.0,0.08519534447229862,0.75,0.6173,0,Excelente
CUST-00140,Stephany Teixeira,carlos-eduardo12@example.org,+55 81 5054 7829,1995-06-04,Peixoto,MT,5111.924595315733,522.0,1,4407.76198973243,2021-11-03,Email,Prospect,4.0,1,1,30.0,26-35,52.3,4407.76198973243,Prata,0.4036363636363636,0.27368483846999564,0.75,0.4447,0,Moderado
CUST-00141,Valentina Cassiano,ivargas@example.org,81 6851-4357,1947-10-25,Casa Grande do Amparo,PB,5763.049001765341,653.0,1,509.2853806772419,2021-10-21,Pago,Ativo,4.0,1,1,78.0,65+,52.7,509.2853806772419,Ouro,0.6418181818181818,0.03162232613069073,0.75,0.4553,0,Bom
CUST-00142,Luiz Miguel Da Paz,jrocha@example.org,(081) 6811 8690,1948-02-15,Fernandes de Viana,MG,12271.072325746702,819.0,2,1205.0995260409686,2022-10-18,Orgânico,Prospect,4.0,1,1,78.0,65+,40.8,602.5497630204843,Platina,0.9436363636363636,0.07482651510972625,0.75,0.5911,0,Excelente
CUST-00143,Dr. Liam Viana,email_nao_informado@desconhecido.com,(031) 9394-0029,1980-08-08,Freitas,DF,5111.924595315733,640.0,4,547.1040051229282,2021-04-26,Referral,Prospect,4.0,0,1,45.0,36-50,58.5,136.77600128073206,Prata,0.6181818181818182,0.033970543694771,0.75,0.4467,0,Bom
CUST-00144,Manuela Mendes,emanuella05@example.net,0300 871 6372,1959-02-27,Melo do Sul,GO,5592.846788301217,704.0,2,5835.301130085763,2022-04-25,Social,Ativo,4.0,1,1,67.0,65+,46.6,2917.6505650428817,Ouro,0.7345454545454545,0.36232297726861873,0.75,0.6081,1,Bom
CUST-00145,Dr. Mateus Almeida,stephany22@example.org,81 7674-6593,2001-08-03,Rezende Verde,RJ,5895.342762963831,523.0,3,881.5225851807281,2022-01-29,Referral,Ativo,4.0,1,1,24.0,18-25,49.4,293.8408617269094,Ouro,0.40545454545454546,0.05473511657272719,0.75,0.3688,0,Moderado
CUST-00146,Davi Lucas Campos,larissa36@example.net,(041) 0765 6356,1952-02-04,Fernandes Paulista,MT,8495.365090138053,701.0,1,4423.07386451893,2024-12-10,Social,Ativo,4.0,1,1,74.0,65+,15.0,4423.07386451893,Platina,0.7290909090909091,0.2746355767329458,0.75,0.5753,0,Bom
CUST-00147,Sophie Farias,ada-paz@example.net,+55 (061) 9247 7218,1947-09-19,Moura,MT,2067.5807901488456,648.0,2,10044.834804814254,2024-06-14,Pago,Ativo,4.0,1,1,78.0,65+,20.9,5022.417402407127,Bronze,0.6327272727272727,0.6236995095055625,0.75,0.6589,1,Bom
CUST-00148,Dante Pimenta,bryancasa-grande@example.com,+55 (071) 6286-3012,1977-04-22,da Mota,DF,5111.924595315733,648.0,4,2626.028306682901,2023-09-25,Social,Inativo,4.0,1,1,48.0,36-50,29.6,656.5070766707253,Prata,0.6327272727272727,0.1630542063310851,0.75,0.4977,0,Bom
CUST-00149,Felipe Nunes,eduardo82@example.net,+55 84 9077-1520,2001-12-05,Mendes,RO,5111.924595315733,648.0,4,2718.0728853216265,2023-06-09,Orgânico,Ativo,3.0,1,1,24.0,18-25,33.1,679.5182213304066,Prata,0.6327272727272727,0.16876939823469955,0.5,0.4372,0,Bom
CUST-00150,Caroline Montenegro,email_nao_informado@desconhecido.com,Não informado,,Aragão do Sul,PR,22766.570256192055,850.0,4,2163.356959704953,2025-07-28,Pago,Prospect,4.0,0,0,,,7.5,540.8392399262383,Platina,1.0,0.134326218486614,0.75,0.6345,0,Excelente
CUST-00151,Gabriela Nunes,riossara@example.net,+55 (011) 3292-3535,1950-09-27,da Mata,MT,5856.719978559289,720.0,1,1380.2676627390692,2023-12-16,Pago,Churned,4.0,1,1,75.0,65+,26.9,1380.2676627390692,Ouro,0.7636363636363637,0.08570297879106491,0.75,0.523,0,Bom
CUST-00152,Sabrina Fogaça,lunnaramos@example.com,0800 119 2491,1988-06-28,Marques,SC,5111.924595315733,689.0,4,2259.6191566931475,2024-11-21,Pago,Ativo,4.0,1,1,37.0,36-50,15.7,564.9047891732869,Prata,0.7072727272727273,0.1403032889125696,0.75,0.5195,0,Bom
CUST-00153,Vitor Araújo,lopescaue@example.org,+55 84 4692-3471,1951-08-16,Fernandes,RR,3053.3135657966945,673.0,3,3231.6700864059544,2024-10-30,Email,Ativo,2.0,1,1,74.0,65+,16.4,1077.2233621353182,Bronze,0.6781818181818182,0.20065945204088045,0.25,0.404,0,Bom
CUST-00154,Aurora Souza,josue49@example.org,11 1434 2656,1972-11-06,Caldeira da Mata,SP,5782.420166818945,608.0,2,14938.336499375831,2023-11-01,Social,Prospect,4.0,1,1,53.0,51-65,28.4,7469.168249687916,Ouro,0.56,0.9275446862525119,0.75,0.7361,0,Moderado
CUST-00155,Sr. João Felipe Azevedo,email_nao_informado@desconhecido.com,Não informado,1976-04-22,da Rosa de Costa,RR,6033.911370785399,691.0,1,9718.907294679462,2025-04-12,Orgânico,Prospect,1.0,0,0,49.0,36-50,11.0,9718.907294679462,Ouro,0.7109090909090909,0.6034621604445296,0.0,0.4956,0,Bom
CUST-00156,Henry Gabriel Da Costa,andrademaria-luiza@example.com,+55 71 4620-1762,1980-08-03,Caldeira,DF,2980.820888131185,615.0,3,6935.637106914688,2022-11-14,Orgânico,Prospect,1.0,1,1,45.0,36-50,39.9,2311.879035638229,Bronze,0.5727272727272728,0.4306445596913189,0.0,0.3798,0,Moderado
CUST-00157,Isabelly Da Luz,juliacorreia@example.com,+55 (084) 9263-4317,1999-06-22,Siqueira do Oeste,SP,18143.037509442416,670.0,3,7697.906184634202,2022-07-19,Pago,Ativo,4.0,1,1,26.0,26-35,43.8,2565.9687282114005,Platina,0.6727272727272727,0.4779750393978699,0.75,0.6239,1,Bom
CUST-00158,Nicole Cardoso,email_nao_informado@desconhecido.com,61 7106-4511,1998-10-27,Macedo das Flores,MS,6847.802279294999,808.0,1,2207.899189172789,2024-03-19,Orgânico,Ativo,3.0,0,1,27.0,26-35,23.8,2207.899189172789,Ouro,0.9236363636363636,0.13709191520649025,0.5,0.5424,0,Excelente
CUST-00159,Davi Lucca Moraes,marcela25@example.com,(084) 1713-1576,1976-01-10,Sousa de da Mata,SC,2134.713131414953,529.0,5,3749.6238013585776,2021-07-12,Referral,Inativo,5.0,1,1,50.0,51-65,56.0,749.9247602717155,Bronze,0.4163636363636364,0.23282000860948684,1.0,0.498,0,Moderado
CUST-00160,Samuel Fernandes,lizmachado@example.net,+55 (031) 1506-1041,1988-02-19,da Cruz Verde,RJ,7782.146867174503,787.0,6,7890.507055718227,2021-03-30,Email,Churned,4.0,1,1,38.0,36-50,59.4,1315.0845092863713,Platina,0.8854545454545455,0.4899339288330528,0.75,0.7132,0,Excelente
CUST-00161,Bernardo Cavalcanti,luiz-miguel77@example.net,11 0985 6267,1975-06-07,Carvalho de da Mata,ES,2484.241923044148,808.0,3,1747.008827100033,2025-02-21,Email,Ativo,4.0,1,1,50.0,51-65,12.6,582.336275700011,Bronze,0.9236363636363636,0.10847451150136932,0.75,0.5949,0,Excelente
CUST-00162,Stella Viana,aparecidapietro@example.net,+55 21 7347-0879,1989-12-16,Santos,AL,8526.71301907423,636.0,1,11423.783011160343,2021-09-01,Referral,Churned,4.0,1,1,36.0,36-50,54.3,11423.783011160343,Platina,0.610909090909091,0.709320561184723,0.75,0.6801,0,Bom
CUST-00163,Sophie Vargas,maria-laura48@example.net,(061) 4174-3803,1951-11-07,Cunha do Norte,AP,11059.188560099095,395.0,3,1881.208109073316,2023-06-18,Social,Ativo,4.0,1,1,74.0,65+,32.8,627.0693696911054,Platina,0.17272727272727273,0.11680715489164388,0.75,0.2975,0,Alto Risco
CUST-00164,Isadora Jesus,clima@example.org,+55 71 0383 4322,1946-11-19,Mendes,RJ,2767.009400530116,577.0,1,3216.503727478801,2024-10-26,Pago,Churned,1.0,1,1,79.0,65+,16.5,3216.503727478801,Bronze,0.5036363636363637,0.19971774908531595,0.0,0.2714,0,Moderado
CUST-00165,Enrico Rodrigues,kevin89@example.com,61 3757 2159,1976-10-02,Macedo da Prata,PE,9646.624018400576,806.0,1,4330.204130442003,2024-12-02,Orgânico,Inativo,5.0,1,1,49.0,36-50,15.3,4330.204130442003,Platina,0.92,0.2688691496371084,1.0,0.7121,0,Excelente
CUST-00166,Lorena Caldeira,duartedavi-lucca@example.net,+55 84 4356-3639,1970-12-19,da Mata,ES,6561.317163195205,647.0,1,10526.751162312386,2023-06-18,Pago,Ativo,4.0,1,1,55.0,51-65,32.8,10526.751162312386,Ouro,0.6309090909090909,0.6536224501646001,0.75,0.6686,1,Bom
